"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"save_buffer_ptr","UnexposedExpr",580,580,"png_bytep","save buffer ptr","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600523588497"
"png_ptr","UnexposedExpr",580,580,"png_struct *","png ptr","","png","600998604707"
"save_size","UnexposedExpr",580,580,"size_t","save size","size : Data-Structure and its Components","","603373536993"
"png_process_IDAT_data","UnexposedExpr",582,582,"void (*)(png_structrp, png_bytep, size_t)","png process IDAT data","process : Operations as part of Algorithms | data : Data-Structure and its Components","png | idat","604030614316"
"png_ptr","UnexposedExpr",582,582,"png_struct *","png ptr","","png","601151524752"
"save_buffer_ptr","UnexposedExpr",582,582,"png_bytep","save buffer ptr","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","601479564603"
"png_ptr","UnexposedExpr",582,582,"png_struct *","png ptr","","png","602513045466"
"save_size","UnexposedExpr",582,582,"size_t","save size","size : Data-Structure and its Components","","601398237705"
"png_ptr","UnexposedExpr",584,584,"png_struct *","png ptr","","png","602631339482"
"idat_size","UnexposedExpr",584,584,"png_uint_32","idat size","size : Data-Structure and its Components","idat","602191103821"
"png_ptr","UnexposedExpr",585,585,"png_struct *","png ptr","","png","603546651605"
"save_size","UnexposedExpr",585,585,"size_t","save size","size : Data-Structure and its Components","","603627864304"
"png_ptr","UnexposedExpr",586,586,"png_struct *","png ptr","","png","600400338098"
"save_size","UnexposedExpr",586,586,"size_t","save size","size : Data-Structure and its Components","","601152605148"
"png_ptr","UnexposedExpr",587,587,"png_struct *","png ptr","","png","601914377906"
"save_size","UnexposedExpr",587,587,"size_t","save size","size : Data-Structure and its Components","","601030998236"
"idat_size","UnexposedExpr",590,590,"png_uint_32","idat size","size : Data-Structure and its Components","idat","602397318539"
"png_ptr","UnexposedExpr",590,590,"png_struct *","png ptr","","png","600600325685"
"current_buffer_size","UnexposedExpr",590,590,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","603428704238"
"png_ptr","UnexposedExpr",590,590,"png_struct *","png ptr","","png","602985448716"
"current_buffer_size","UnexposedExpr",592,592,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","602581067280"
"png_ptr","UnexposedExpr",592,592,"png_struct *","png ptr","","png","603828821874"
"idat_size","UnexposedExpr",593,593,"png_uint_32","idat size","size : Data-Structure and its Components","idat","604166979730"
"png_ptr","UnexposedExpr",593,593,"png_struct *","png ptr","","png","603247574908"
"idat_size","UnexposedExpr",600,600,"unsigned long","idat size","size : Data-Structure and its Components","idat","600333041286"
"idat_size","UnexposedExpr",600,600,"png_uint_32","idat size","size : Data-Structure and its Components","idat","603666650057"
"save_size","UnexposedExpr",600,600,"size_t","save size","size : Data-Structure and its Components","","602905340993"
"idat_size","UnexposedExpr",601,601,"png_uint_32","idat size","size : Data-Structure and its Components","idat","600851049437"
"save_size","UnexposedExpr",604,604,"size_t","save size","size : Data-Structure and its Components","","600228207707"
"png_calculate_crc","UnexposedExpr",606,606,"void (*)(png_structrp, png_const_bytep, size_t)","png calculate crc","","png | crc","603401697597"
